gguf_tensor_name,rank,dimensions,parameter_count,type_id,type_name,block_size,bytes_per_block,nominal_bits_per_parameter,relative_offset,absolute_offset,packed_bytes,padding_after_bytes,payload_end_absolute,canonical_tensor_names,canonical_mapping_status,canonical_component,canonical_layer_id,initial_text_scope,packed_family,mapping_rule,evidence_ids
blk.42.ssm_out.weight,2,6144x2560,15728640,8,Q8_0,32,34,8.5,102494580608,102505604928,16711680,0,102522316608,model.language_model.layers.42.linear_attn.out_proj.weight,TRANSFORMED_LAYOUT,gdn,42,REQUIRED_INITIAL_TEXT,gdn,KQ-GGUF-RULE-CONVERTER-TRANSFORM-v1,KQ-GGUF-EVIDENCE-003
blk.43.attn_k.weight,2,2560x512,1310720,8,Q8_0,32,34,8.5,102511292288,102522316608,1392640,0,102523709248,model.language_model.layers.43.self_attn.k_proj.weight,RENAMED_ONE_TO_ONE,qsa_attention,43,REQUIRED_INITIAL_TEXT,qsa_attention,KQ-GGUF-RULE-TENSOR-NAME-v1,KQ-GGUF-EVIDENCE-002
blk.43.attn_k_norm.weight,1,256,256,0,F32,1,4,32.0,102512684928,102523709248,1024,0,102523710272,model.language_model.layers.43.self_attn.k_norm.weight,RENAMED_ONE_TO_ONE,qsa_attention,43,REQUIRED_INITIAL_TEXT,qsa_attention,KQ-GGUF-RULE-TENSOR-NAME-v1,KQ-GGUF-EVIDENCE-002
blk.43.attn_output.weight,2,6144x2560,15728640,8,Q8_0,32,34,8.5,102512685952,102523710272,16711680,0,102540421952,model.language_model.layers.43.self_attn.o_proj.weight,RENAMED_ONE_TO_ONE,qsa_attention,43,REQUIRED_INITIAL_TEXT,qsa_attention,KQ-GGUF-RULE-TENSOR-NAME-v1,KQ-GGUF-EVIDENCE-002
blk.43.attn_q.weight,2,2560x12288,31457280,8,Q8_0,32,34,8.5,102529397632,102540421952,33423360,0,102573845312,model.language_model.layers.43.self_attn.q_proj.weight,RENAMED_ONE_TO_ONE,qsa_attention,43,REQUIRED_INITIAL_TEXT,qsa_attention,KQ-GGUF-RULE-TENSOR-NAME-v1,KQ-GGUF-EVIDENCE-002
blk.43.attn_q_norm.weight,1,256,256,0,F32,1,4,32.0,102562820992,102573845312,1024,0,102573846336,model.language_model.layers.43.self_attn.q_norm.weight,RENAMED_ONE_TO_ONE,qsa_attention,43,REQUIRED_INITIAL_TEXT,qsa_attention,KQ-GGUF-RULE-TENSOR-NAME-v1,KQ-GGUF-EVIDENCE-002
blk.43.attn_v.weight,2,2560x512,1310720,8,Q8_0,32,34,8.5,102562822016,102573846336,1392640,0,102575238976,model.language_model.layers.43.self_attn.v_proj.weight,RENAMED_ONE_TO_ONE,qsa_attention,43,REQUIRED_INITIAL_TEXT,qsa_attention,KQ-GGUF-RULE-TENSOR-NAME-v1,KQ-GGUF-EVIDENCE-002
blk.43.ffn_down_exps.weight,3,640x2560x512,838860800,7,Q5_1,32,24,6.0,102564214656,102575238976,629145600,0,103204384576,model.language_model.layers.43.mlp.experts.down_proj,RENAMED_ONE_TO_ONE,routed_experts,43,REQUIRED_INITIAL_TEXT,routed_experts,KQ-GGUF-RULE-TENSOR-NAME-v1,KQ-GGUF-EVIDENCE-002
blk.43.ffn_down_shexp.weight,2,640x2560,1638400,8,Q8_0,32,34,8.5,103193360256,103204384576,1740800,0,103206125376,model.language_model.layers.43.mlp.shared_expert.down_proj.weight,RENAMED_ONE_TO_ONE,shared_expert,43,REQUIRED_INITIAL_TEXT,shared_experts,KQ-GGUF-RULE-TENSOR-NAME-v1,KQ-GGUF-EVIDENCE-002
blk.43.ffn_gate_exps.weight,3,2560x640x512,838860800,12,Q4_K,256,144,4.5,103195101056,103206125376,471859200,0,103677984576,model.language_model.layers.43.mlp.experts.gate_up_proj,SPLIT_IN_GGUF,routed_experts,43,REQUIRED_INITIAL_TEXT,routed_experts,KQ-GGUF-RULE-MOE-SPLIT-v1,KQ-GGUF-EVIDENCE-004
blk.43.ffn_gate_inp.weight,2,2560x512,1310720,0,F32,1,4,32.0,103666960256,103677984576,5242880,0,103683227456,model.language_model.layers.43.mlp.gate.weight,RENAMED_ONE_TO_ONE,router,43,REQUIRED_INITIAL_TEXT,router,KQ-GGUF-RULE-TENSOR-NAME-v1,KQ-GGUF-EVIDENCE-002
blk.43.ffn_gate_inp_shexp.weight,1,2560,2560,0,F32,1,4,32.0,103672203136,103683227456,10240,0,103683237696,model.language_model.layers.43.mlp.shared_expert_gate.weight,RENAMED_ONE_TO_ONE,shared_expert,43,REQUIRED_INITIAL_TEXT,shared_experts,KQ-GGUF-RULE-TENSOR-NAME-v1,KQ-GGUF-EVIDENCE-002
blk.43.ffn_gate_shexp.weight,2,2560x640,1638400,8,Q8_0,32,34,8.5,103672213376,103683237696,1740800,0,103684978496,model.language_model.layers.43.mlp.shared_expert.gate_proj.weight,RENAMED_ONE_TO_ONE,shared_expert,43,REQUIRED_INITIAL_TEXT,shared_experts,KQ-GGUF-RULE-TENSOR-NAME-v1,KQ-GGUF-EVIDENCE-002
blk.43.ffn_up_exps.weight,3,2560x640x512,838860800,12,Q4_K,256,144,4.5,103673954176,103684978496,471859200,0,104156837696,model.language_model.layers.43.mlp.experts.gate_up_proj,SPLIT_IN_GGUF,routed_experts,43,REQUIRED_INITIAL_TEXT,routed_experts,KQ-GGUF-RULE-MOE-SPLIT-v1,KQ-GGUF-EVIDENCE-004
blk.43.ffn_up_shexp.weight,2,2560x640,1638400,8,Q8_0,32,34,8.5,104145813376,104156837696,1740800,0,104158578496,model.language_model.layers.43.mlp.shared_expert.up_proj.weight,RENAMED_ONE_TO_ONE,shared_expert,43,REQUIRED_INITIAL_TEXT,shared_experts,KQ-GGUF-RULE-TENSOR-NAME-v1,KQ-GGUF-EVIDENCE-002
blk.43.hc_attn_down.weight,2,10240x320,3276800,8,Q8_0,32,34,8.5,104147554176,104158578496,3481600,0,104162060096,model.language_model.layers.43.attn_hyper_connection.input_mix_weight_down.weight,RENAMED_ONE_TO_ONE,gated_residual,43,REQUIRED_INITIAL_TEXT,gated_residual,KQ-GGUF-RULE-TENSOR-NAME-v1,KQ-GGUF-EVIDENCE-002
blk.43.hc_attn_inject.weight,2,10240x4,40960,0,F32,1,4,32.0,104151035776,104162060096,163840,0,104162223936,model.language_model.layers.43.attn_hyper_connection.block_inject_weight.weight,RENAMED_ONE_TO_ONE,gated_residual,43,REQUIRED_INITIAL_TEXT,gated_residual,KQ-GGUF-RULE-TENSOR-NAME-v1,KQ-GGUF-EVIDENCE-002
blk.43.hc_attn_norm.weight,1,10240,10240,0,F32,1,4,32.0,104151199616,104162223936,40960,0,104162264896,model.language_model.layers.43.attn_hyper_connection.hc_norm.weight,RENAMED_ONE_TO_ONE,gated_residual,43,REQUIRED_INITIAL_TEXT,gated_residual,KQ-GGUF-RULE-TENSOR-NAME-v1,KQ-GGUF-EVIDENCE-002
blk.43.hc_attn_up.weight,2,320x10240,3276800,8,Q8_0,32,34,8.5,104151240576,104162264896,3481600,0,104165746496,model.language_model.layers.43.attn_hyper_connection.input_mix_weight_up.weight,RENAMED_ONE_TO_ONE,gated_residual,43,REQUIRED_INITIAL_TEXT,gated_residual,KQ-GGUF-RULE-TENSOR-NAME-v1,KQ-GGUF-EVIDENCE-002
blk.43.hc_ffn_down.weight,2,10240x320,3276800,8,Q8_0,32,34,8.5,104154722176,104165746496,3481600,0,104169228096,model.language_model.layers.43.mlp_hyper_connection.input_mix_weight_down.weight,RENAMED_ONE_TO_ONE,gated_residual,43,REQUIRED_INITIAL_TEXT,gated_residual,KQ-GGUF-RULE-TENSOR-NAME-v1,KQ-GGUF-EVIDENCE-002
blk.43.hc_ffn_inject.weight,2,10240x4,40960,0,F32,1,4,32.0,104158203776,104169228096,163840,0,104169391936,model.language_model.layers.43.mlp_hyper_connection.block_inject_weight.weight,RENAMED_ONE_TO_ONE,gated_residual,43,REQUIRED_INITIAL_TEXT,gated_residual,KQ-GGUF-RULE-TENSOR-NAME-v1,KQ-GGUF-EVIDENCE-002
blk.43.hc_ffn_norm.weight,1,10240,10240,0,F32,1,4,32.0,104158367616,104169391936,40960,0,104169432896,model.language_model.layers.43.mlp_hyper_connection.hc_norm.weight,RENAMED_ONE_TO_ONE,gated_residual,43,REQUIRED_INITIAL_TEXT,gated_residual,KQ-GGUF-RULE-TENSOR-NAME-v1,KQ-GGUF-EVIDENCE-002
blk.43.hc_ffn_up.weight,2,320x10240,3276800,8,Q8_0,32,34,8.5,104158408576,104169432896,3481600,0,104172914496,model.language_model.layers.43.mlp_hyper_connection.input_mix_weight_up.weight,RENAMED_ONE_TO_ONE,gated_residual,43,REQUIRED_INITIAL_TEXT,gated_residual,KQ-GGUF-RULE-TENSOR-NAME-v1,KQ-GGUF-EVIDENCE-002
blk.43.indexer.k_norm.weight,1,128,128,0,F32,1,4,32.0,104161890176,104172914496,512,0,104172915008,model.language_model.layers.43.self_attn.indexer.k_layernorm.weight,RENAMED_ONE_TO_ONE,qsa_indexer,43,REQUIRED_INITIAL_TEXT,qsa_indexer,KQ-GGUF-RULE-TENSOR-NAME-v1,KQ-GGUF-EVIDENCE-002
blk.43.indexer.k_proj.weight,2,2560x128,327680,30,BF16,1,2,16.0,104161890688,104172915008,655360,0,104173570368,model.language_model.layers.43.self_attn.indexer.index_qk_proj.weight,SPLIT_IN_GGUF,qsa_indexer,43,REQUIRED_INITIAL_TEXT,qsa_indexer,KQ-GGUF-RULE-QSA-SPLIT-v1,KQ-GGUF-EVIDENCE-003
blk.43.indexer.q_norm.weight,1,128,128,0,F32,1,4,32.0,104162546048,104173570368,512,0,104173570880,model.language_model.layers.43.self_attn.indexer.q_layernorm.weight,RENAMED_ONE_TO_ONE,qsa_indexer,43,REQUIRED_INITIAL_TEXT,qsa_indexer,KQ-GGUF-RULE-TENSOR-NAME-v1,KQ-GGUF-EVIDENCE-002
blk.43.indexer.q_proj.weight,2,2560x512,1310720,30,BF16,1,2,16.0,104162546560,104173570880,2621440,0,104176192320,model.language_model.layers.43.self_attn.indexer.index_qk_proj.weight,SPLIT_IN_GGUF,qsa_indexer,43,REQUIRED_INITIAL_TEXT,qsa_indexer,KQ-GGUF-RULE-QSA-SPLIT-v1,KQ-GGUF-EVIDENCE-003
blk.44.attn_gate.weight,2,2560x6144,15728640,8,Q8_0,32,34,8.5,104165168000,104176192320,16711680,0,104192904000,model.language_model.layers.44.linear_attn.in_proj_z.weight,TRANSFORMED_LAYOUT,gdn,44,REQUIRED_INITIAL_TEXT,gdn,KQ-GGUF-RULE-CONVERTER-TRANSFORM-v1,KQ-GGUF-EVIDENCE-003
blk.44.attn_qkv.weight,2,2560x10240,26214400,8,Q8_0,32,34,8.5,104181879680,104192904000,27852800,0,104220756800,model.language_model.layers.44.linear_attn.in_proj_qkv.weight,TRANSFORMED_LAYOUT,gdn,44,REQUIRED_INITIAL_TEXT,gdn,KQ-GGUF-RULE-CONVERTER-TRANSFORM-v1,KQ-GGUF-EVIDENCE-003
blk.44.ffn_down_exps.weight,3,640x2560x512,838860800,7,Q5_1,32,24,6.0,104209732480,104220756800,629145600,0,104849902400,model.language_model.layers.44.mlp.experts.down_proj,RENAMED_ONE_TO_ONE,routed_experts,44,REQUIRED_INITIAL_TEXT,routed_experts,KQ-GGUF-RULE-TENSOR-NAME-v1,KQ-GGUF-EVIDENCE-002
blk.44.ffn_down_shexp.weight,2,640x2560,1638400,8,Q8_0,32,34,8.5,104838878080,104849902400,1740800,0,104851643200,model.language_model.layers.44.mlp.shared_expert.down_proj.weight,RENAMED_ONE_TO_ONE,shared_expert,44,REQUIRED_INITIAL_TEXT,shared_experts,KQ-GGUF-RULE-TENSOR-NAME-v1,KQ-GGUF-EVIDENCE-002
blk.44.ffn_gate_exps.weight,3,2560x640x512,838860800,12,Q4_K,256,144,4.5,104840618880,104851643200,471859200,0,105323502400,model.language_model.layers.44.mlp.experts.gate_up_proj,SPLIT_IN_GGUF,routed_experts,44,REQUIRED_INITIAL_TEXT,routed_experts,KQ-GGUF-RULE-MOE-SPLIT-v1,KQ-GGUF-EVIDENCE-004
blk.44.ffn_gate_inp.weight,2,2560x512,1310720,0,F32,1,4,32.0,105312478080,105323502400,5242880,0,105328745280,model.language_model.layers.44.mlp.gate.weight,RENAMED_ONE_TO_ONE,router,44,REQUIRED_INITIAL_TEXT,router,KQ-GGUF-RULE-TENSOR-NAME-v1,KQ-GGUF-EVIDENCE-002
blk.44.ffn_gate_inp_shexp.weight,1,2560,2560,0,F32,1,4,32.0,105317720960,105328745280,10240,0,105328755520,model.language_model.layers.44.mlp.shared_expert_gate.weight,RENAMED_ONE_TO_ONE,shared_expert,44,REQUIRED_INITIAL_TEXT,shared_experts,KQ-GGUF-RULE-TENSOR-NAME-v1,KQ-GGUF-EVIDENCE-002
blk.44.ffn_gate_shexp.weight,2,2560x640,1638400,8,Q8_0,32,34,8.5,105317731200,105328755520,1740800,0,105330496320,model.language_model.layers.44.mlp.shared_expert.gate_proj.weight,RENAMED_ONE_TO_ONE,shared_expert,44,REQUIRED_INITIAL_TEXT,shared_experts,KQ-GGUF-RULE-TENSOR-NAME-v1,KQ-GGUF-EVIDENCE-002
blk.44.ffn_up_exps.weight,3,2560x640x512,838860800,12,Q4_K,256,144,4.5,105319472000,105330496320,471859200,0,105802355520,model.language_model.layers.44.mlp.experts.gate_up_proj,SPLIT_IN_GGUF,routed_experts,44,REQUIRED_INITIAL_TEXT,routed_experts,KQ-GGUF-RULE-MOE-SPLIT-v1,KQ-GGUF-EVIDENCE-004
blk.44.ffn_up_shexp.weight,2,2560x640,1638400,8,Q8_0,32,34,8.5,105791331200,105802355520,1740800,0,105804096320,model.language_model.layers.44.mlp.shared_expert.up_proj.weight,RENAMED_ONE_TO_ONE,shared_expert,44,REQUIRED_INITIAL_TEXT,shared_experts,KQ-GGUF-RULE-TENSOR-NAME-v1,KQ-GGUF-EVIDENCE-002
blk.44.hc_attn_down.weight,2,10240x320,3276800,8,Q8_0,32,34,8.5,105793072000,105804096320,3481600,0,105807577920,model.language_model.layers.44.attn_hyper_connection.input_mix_weight_down.weight,RENAMED_ONE_TO_ONE,gated_residual,44,REQUIRED_INITIAL_TEXT,gated_residual,KQ-GGUF-RULE-TENSOR-NAME-v1,KQ-GGUF-EVIDENCE-002
blk.44.hc_attn_inject.weight,2,10240x4,40960,0,F32,1,4,32.0,105796553600,105807577920,163840,0,105807741760,model.language_model.layers.44.attn_hyper_connection.block_inject_weight.weight,RENAMED_ONE_TO_ONE,gated_residual,44,REQUIRED_INITIAL_TEXT,gated_residual,KQ-GGUF-RULE-TENSOR-NAME-v1,KQ-GGUF-EVIDENCE-002
blk.44.hc_attn_norm.weight,1,10240,10240,0,F32,1,4,32.0,105796717440,105807741760,40960,0,105807782720,model.language_model.layers.44.attn_hyper_connection.hc_norm.weight,RENAMED_ONE_TO_ONE,gated_residual,44,REQUIRED_INITIAL_TEXT,gated_residual,KQ-GGUF-RULE-TENSOR-NAME-v1,KQ-GGUF-EVIDENCE-002
blk.44.hc_attn_up.weight,2,320x10240,3276800,8,Q8_0,32,34,8.5,105796758400,105807782720,3481600,0,105811264320,model.language_model.layers.44.attn_hyper_connection.input_mix_weight_up.weight,RENAMED_ONE_TO_ONE,gated_residual,44,REQUIRED_INITIAL_TEXT,gated_residual,KQ-GGUF-RULE-TENSOR-NAME-v1,KQ-GGUF-EVIDENCE-002
blk.44.hc_ffn_down.weight,2,10240x320,3276800,8,Q8_0,32,34,8.5,105800240000,105811264320,3481600,0,105814745920,model.language_model.layers.44.mlp_hyper_connection.input_mix_weight_down.weight,RENAMED_ONE_TO_ONE,gated_residual,44,REQUIRED_INITIAL_TEXT,gated_residual,KQ-GGUF-RULE-TENSOR-NAME-v1,KQ-GGUF-EVIDENCE-002
blk.44.hc_ffn_inject.weight,2,10240x4,40960,0,F32,1,4,32.0,105803721600,105814745920,163840,0,105814909760,model.language_model.layers.44.mlp_hyper_connection.block_inject_weight.weight,RENAMED_ONE_TO_ONE,gated_residual,44,REQUIRED_INITIAL_TEXT,gated_residual,KQ-GGUF-RULE-TENSOR-NAME-v1,KQ-GGUF-EVIDENCE-002
blk.44.hc_ffn_norm.weight,1,10240,10240,0,F32,1,4,32.0,105803885440,105814909760,40960,0,105814950720,model.language_model.layers.44.mlp_hyper_connection.hc_norm.weight,RENAMED_ONE_TO_ONE,gated_residual,44,REQUIRED_INITIAL_TEXT,gated_residual,KQ-GGUF-RULE-TENSOR-NAME-v1,KQ-GGUF-EVIDENCE-002
blk.44.hc_ffn_up.weight,2,320x10240,3276800,8,Q8_0,32,34,8.5,105803926400,105814950720,3481600,0,105818432320,model.language_model.layers.44.mlp_hyper_connection.input_mix_weight_up.weight,RENAMED_ONE_TO_ONE,gated_residual,44,REQUIRED_INITIAL_TEXT,gated_residual,KQ-GGUF-RULE-TENSOR-NAME-v1,KQ-GGUF-EVIDENCE-002
blk.44.ssm_a,1,48,48,0,F32,1,4,32.0,105807408000,105818432320,192,0,105818432512,model.language_model.layers.44.linear_attn.A_log,TRANSFORMED_LAYOUT,gdn,44,REQUIRED_INITIAL_TEXT,gdn,KQ-GGUF-RULE-CONVERTER-TRANSFORM-v1,KQ-GGUF-EVIDENCE-003
blk.44.ssm_alpha.weight,2,2560x48,122880,0,F32,1,4,32.0,105807408192,105818432512,491520,0,105818924032,model.language_model.layers.44.linear_attn.in_proj_a.weight,TRANSFORMED_LAYOUT,gdn,44,REQUIRED_INITIAL_TEXT,gdn,KQ-GGUF-RULE-CONVERTER-TRANSFORM-v1,KQ-GGUF-EVIDENCE-003
blk.44.ssm_beta.weight,2,2560x48,122880,0,F32,1,4,32.0,105807899712,105818924032,491520,0,105819415552,model.language_model.layers.44.linear_attn.in_proj_b.weight,TRANSFORMED_LAYOUT,gdn,44,REQUIRED_INITIAL_TEXT,gdn,KQ-GGUF-RULE-CONVERTER-TRANSFORM-v1,KQ-GGUF-EVIDENCE-003
blk.44.ssm_conv1d.weight,2,4x10240,40960,0,F32,1,4,32.0,105808391232,105819415552,163840,0,105819579392,model.language_model.layers.44.linear_attn.conv1d.weight,TRANSFORMED_LAYOUT,gdn,44,REQUIRED_INITIAL_TEXT,gdn,KQ-GGUF-RULE-CONVERTER-TRANSFORM-v1,KQ-GGUF-EVIDENCE-003
blk.44.ssm_dt.bias,1,48,48,0,F32,1,4,32.0,105808555072,105819579392,192,0,105819579584,model.language_model.layers.44.linear_attn.dt_bias,RENAMED_ONE_TO_ONE,gdn,44,REQUIRED_INITIAL_TEXT,gdn,KQ-GGUF-RULE-TENSOR-NAME-v1,KQ-GGUF-EVIDENCE-002
blk.44.ssm_norm.weight,1,128,128,0,F32,1,4,32.0,105808555264,105819579584,512,0,105819580096,model.language_model.layers.44.linear_attn.norm.weight,RENAMED_ONE_TO_ONE,gdn,44,REQUIRED_INITIAL_TEXT,gdn,KQ-GGUF-RULE-TENSOR-NAME-v1,KQ-GGUF-EVIDENCE-002
blk.44.ssm_out.weight,2,6144x2560,15728640,8,Q8_0,32,34,8.5,105808555776,105819580096,16711680,0,105836291776,model.language_model.layers.44.linear_attn.out_proj.weight,TRANSFORMED_LAYOUT,gdn,44,REQUIRED_INITIAL_TEXT,gdn,KQ-GGUF-RULE-CONVERTER-TRANSFORM-v1,KQ-GGUF-EVIDENCE-003
blk.45.attn_gate.weight,2,2560x6144,15728640,8,Q8_0,32,34,8.5,105825267456,105836291776,16711680,0,105853003456,model.language_model.layers.45.linear_attn.in_proj_z.weight,TRANSFORMED_LAYOUT,gdn,45,REQUIRED_INITIAL_TEXT,gdn,KQ-GGUF-RULE-CONVERTER-TRANSFORM-v1,KQ-GGUF-EVIDENCE-003
blk.45.attn_qkv.weight,2,2560x10240,26214400,8,Q8_0,32,34,8.5,105841979136,105853003456,27852800,0,105880856256,model.language_model.layers.45.linear_attn.in_proj_qkv.weight,TRANSFORMED_LAYOUT,gdn,45,REQUIRED_INITIAL_TEXT,gdn,KQ-GGUF-RULE-CONVERTER-TRANSFORM-v1,KQ-GGUF-EVIDENCE-003
blk.45.ffn_down_exps.weight,3,640x2560x512,838860800,7,Q5_1,32,24,6.0,105869831936,105880856256,629145600,0,106510001856,model.language_model.layers.45.mlp.experts.down_proj,RENAMED_ONE_TO_ONE,routed_experts,45,REQUIRED_INITIAL_TEXT,routed_experts,KQ-GGUF-RULE-TENSOR-NAME-v1,KQ-GGUF-EVIDENCE-002
blk.45.ffn_down_shexp.weight,2,640x2560,1638400,8,Q8_0,32,34,8.5,106498977536,106510001856,1740800,0,106511742656,model.language_model.layers.45.mlp.shared_expert.down_proj.weight,RENAMED_ONE_TO_ONE,shared_expert,45,REQUIRED_INITIAL_TEXT,shared_experts,KQ-GGUF-RULE-TENSOR-NAME-v1,KQ-GGUF-EVIDENCE-002
blk.45.ffn_gate_exps.weight,3,2560x640x512,838860800,12,Q4_K,256,144,4.5,106500718336,106511742656,471859200,0,106983601856,model.language_model.layers.45.mlp.experts.gate_up_proj,SPLIT_IN_GGUF,routed_experts,45,REQUIRED_INITIAL_TEXT,routed_experts,KQ-GGUF-RULE-MOE-SPLIT-v1,KQ-GGUF-EVIDENCE-004
blk.45.ffn_gate_inp.weight,2,2560x512,1310720,0,F32,1,4,32.0,106972577536,106983601856,5242880,0,106988844736,model.language_model.layers.45.mlp.gate.weight,RENAMED_ONE_TO_ONE,router,45,REQUIRED_INITIAL_TEXT,router,KQ-GGUF-RULE-TENSOR-NAME-v1,KQ-GGUF-EVIDENCE-002
blk.45.ffn_gate_inp_shexp.weight,1,2560,2560,0,F32,1,4,32.0,106977820416,106988844736,10240,0,106988854976,model.language_model.layers.45.mlp.shared_expert_gate.weight,RENAMED_ONE_TO_ONE,shared_expert,45,REQUIRED_INITIAL_TEXT,shared_experts,KQ-GGUF-RULE-TENSOR-NAME-v1,KQ-GGUF-EVIDENCE-002
blk.45.ffn_gate_shexp.weight,2,2560x640,1638400,8,Q8_0,32,34,8.5,106977830656,106988854976,1740800,0,106990595776,model.language_model.layers.45.mlp.shared_expert.gate_proj.weight,RENAMED_ONE_TO_ONE,shared_expert,45,REQUIRED_INITIAL_TEXT,shared_experts,KQ-GGUF-RULE-TENSOR-NAME-v1,KQ-GGUF-EVIDENCE-002
blk.45.ffn_up_exps.weight,3,2560x640x512,838860800,12,Q4_K,256,144,4.5,106979571456,106990595776,471859200,0,107462454976,model.language_model.layers.45.mlp.experts.gate_up_proj,SPLIT_IN_GGUF,routed_experts,45,REQUIRED_INITIAL_TEXT,routed_experts,KQ-GGUF-RULE-MOE-SPLIT-v1,KQ-GGUF-EVIDENCE-004
blk.45.ffn_up_shexp.weight,2,2560x640,1638400,8,Q8_0,32,34,8.5,107451430656,107462454976,1740800,0,107464195776,model.language_model.layers.45.mlp.shared_expert.up_proj.weight,RENAMED_ONE_TO_ONE,shared_expert,45,REQUIRED_INITIAL_TEXT,shared_experts,KQ-GGUF-RULE-TENSOR-NAME-v1,KQ-GGUF-EVIDENCE-002
blk.45.hc_attn_down.weight,2,10240x320,3276800,8,Q8_0,32,34,8.5,107453171456,107464195776,3481600,0,107467677376,model.language_model.layers.45.attn_hyper_connection.input_mix_weight_down.weight,RENAMED_ONE_TO_ONE,gated_residual,45,REQUIRED_INITIAL_TEXT,gated_residual,KQ-GGUF-RULE-TENSOR-NAME-v1,KQ-GGUF-EVIDENCE-002
blk.45.hc_attn_inject.weight,2,10240x4,40960,0,F32,1,4,32.0,107456653056,107467677376,163840,0,107467841216,model.language_model.layers.45.attn_hyper_connection.block_inject_weight.weight,RENAMED_ONE_TO_ONE,gated_residual,45,REQUIRED_INITIAL_TEXT,gated_residual,KQ-GGUF-RULE-TENSOR-NAME-v1,KQ-GGUF-EVIDENCE-002
blk.45.hc_attn_norm.weight,1,10240,10240,0,F32,1,4,32.0,107456816896,107467841216,40960,0,107467882176,model.language_model.layers.45.attn_hyper_connection.hc_norm.weight,RENAMED_ONE_TO_ONE,gated_residual,45,REQUIRED_INITIAL_TEXT,gated_residual,KQ-GGUF-RULE-TENSOR-NAME-v1,KQ-GGUF-EVIDENCE-002
blk.45.hc_attn_up.weight,2,320x10240,3276800,8,Q8_0,32,34,8.5,107456857856,107467882176,3481600,0,107471363776,model.language_model.layers.45.attn_hyper_connection.input_mix_weight_up.weight,RENAMED_ONE_TO_ONE,gated_residual,45,REQUIRED_INITIAL_TEXT,gated_residual,KQ-GGUF-RULE-TENSOR-NAME-v1,KQ-GGUF-EVIDENCE-002
blk.45.hc_ffn_down.weight,2,10240x320,3276800,8,Q8_0,32,34,8.5,107460339456,107471363776,3481600,0,107474845376,model.language_model.layers.45.mlp_hyper_connection.input_mix_weight_down.weight,RENAMED_ONE_TO_ONE,gated_residual,45,REQUIRED_INITIAL_TEXT,gated_residual,KQ-GGUF-RULE-TENSOR-NAME-v1,KQ-GGUF-EVIDENCE-002
blk.45.hc_ffn_inject.weight,2,10240x4,40960,0,F32,1,4,32.0,107463821056,107474845376,163840,0,107475009216,model.language_model.layers.45.mlp_hyper_connection.block_inject_weight.weight,RENAMED_ONE_TO_ONE,gated_residual,45,REQUIRED_INITIAL_TEXT,gated_residual,KQ-GGUF-RULE-TENSOR-NAME-v1,KQ-GGUF-EVIDENCE-002
blk.45.hc_ffn_norm.weight,1,10240,10240,0,F32,1,4,32.0,107463984896,107475009216,40960,0,107475050176,model.language_model.layers.45.mlp_hyper_connection.hc_norm.weight,RENAMED_ONE_TO_ONE,gated_residual,45,REQUIRED_INITIAL_TEXT,gated_residual,KQ-GGUF-RULE-TENSOR-NAME-v1,KQ-GGUF-EVIDENCE-002
blk.45.hc_ffn_up.weight,2,320x10240,3276800,8,Q8_0,32,34,8.5,107464025856,107475050176,3481600,0,107478531776,model.language_model.layers.45.mlp_hyper_connection.input_mix_weight_up.weight,RENAMED_ONE_TO_ONE,gated_residual,45,REQUIRED_INITIAL_TEXT,gated_residual,KQ-GGUF-RULE-TENSOR-NAME-v1,KQ-GGUF-EVIDENCE-002
blk.45.ssm_a,1,48,48,0,F32,1,4,32.0,107467507456,107478531776,192,0,107478531968,model.language_model.layers.45.linear_attn.A_log,TRANSFORMED_LAYOUT,gdn,45,REQUIRED_INITIAL_TEXT,gdn,KQ-GGUF-RULE-CONVERTER-TRANSFORM-v1,KQ-GGUF-EVIDENCE-003
blk.45.ssm_alpha.weight,2,2560x48,122880,0,F32,1,4,32.0,107467507648,107478531968,491520,0,107479023488,model.language_model.layers.45.linear_attn.in_proj_a.weight,TRANSFORMED_LAYOUT,gdn,45,REQUIRED_INITIAL_TEXT,gdn,KQ-GGUF-RULE-CONVERTER-TRANSFORM-v1,KQ-GGUF-EVIDENCE-003
blk.45.ssm_beta.weight,2,2560x48,122880,0,F32,1,4,32.0,107467999168,107479023488,491520,0,107479515008,model.language_model.layers.45.linear_attn.in_proj_b.weight,TRANSFORMED_LAYOUT,gdn,45,REQUIRED_INITIAL_TEXT,gdn,KQ-GGUF-RULE-CONVERTER-TRANSFORM-v1,KQ-GGUF-EVIDENCE-003
blk.45.ssm_conv1d.weight,2,4x10240,40960,0,F32,1,4,32.0,107468490688,107479515008,163840,0,107479678848,model.language_model.layers.45.linear_attn.conv1d.weight,TRANSFORMED_LAYOUT,gdn,45,REQUIRED_INITIAL_TEXT,gdn,KQ-GGUF-RULE-CONVERTER-TRANSFORM-v1,KQ-GGUF-EVIDENCE-003
blk.45.ssm_dt.bias,1,48,48,0,F32,1,4,32.0,107468654528,107479678848,192,0,107479679040,model.language_model.layers.45.linear_attn.dt_bias,RENAMED_ONE_TO_ONE,gdn,45,REQUIRED_INITIAL_TEXT,gdn,KQ-GGUF-RULE-TENSOR-NAME-v1,KQ-GGUF-EVIDENCE-002
